,En,VN,IOB,Intent
2358,is there a late afternoon flight leaving washington for denver,có một chuyến bay chiều muộn rời khỏi Washington để đến Denver không,O O O O B-depart_time.period_of_day I-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2359,i want a flight from montreal quebec to san diego california that leaves sunday,tôi muốn một chuyến bay từ montreal quebec đến san diego california khởi hành chủ nhật,O O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O O B-depart_date.day_name,atis_flight
2360,a first class flight on american to san francisco on tuesday in the next week,một chuyến bay hạng nhất trên American đến San francisco vào thứ ba trong tuần tới,O O B-class_type I-class_type O O B-airline_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O O B-depart_date.date_relative O,atis_flight
2361,what is the first class fare from boston to dallas,giá vé hạng nhất từ ​​boston đến dallas là bao nhiêu,O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
2362,i would like to see all flights from baltimore to philadelphia,tôi muốn xem tất cả các chuyến bay từ Baltimore đến philadelphia,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2363,show me fares from baltimore to philadelphia,cho tôi xem giá vé từ Baltimore đến philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
2364,flight information on january twenty third 1992 from denver to san francisco,thông tin chuyến bay vào ngày 23 tháng 1 năm 1992 từ denver đến san francisco,O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number B-depart_date.year O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2365,what is the earliest departure time from boston to denver,thời gian khởi hành sớm nhất từ ​​Boston đến Denver là bao nhiêu,O O O O B-flight_mod B-flight_time I-flight_time O B-fromloc.city_name O B-toloc.city_name,atis_flight_time
2366,flights from boston to pittsburgh,các chuyến bay từ boston đến pittsburgh,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2367,information of a flight from atlanta to pittsburgh,thông tin về một chuyến bay từ atlanta đến pittsburgh,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2368,show me flights from atlanta to washington,chỉ cho tôi các chuyến bay từ atlanta đến washington,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2369,round trip flights from minneapolis to san diego coach economy fare,các chuyến bay khứ hồi từ minneapolis đến san diego giá vé hạng phổ thông,O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-class_type B-economy O,atis_flight
2370,show me the flights out of love field,chỉ cho tôi những chuyến bay ra khỏi cánh đồng tình yêu,O O O O O O O B-fromloc.airport_name I-fromloc.airport_name,atis_flight
2371,what is the latest flight from philadelphia to boston,chuyến bay muộn nhất từ ​​Philadelphia đến boston là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2372,what are the flights from st. louis to burbank sunday evening,các chuyến bay từ st. louis đến burbank buổi tối chủ nhật,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day,atis_flight
2373,show me the flight from detroit to westchester county with the highest one way fare,chỉ cho tôi chuyến bay từ detroit đến hạt westchester với giá vé một chiều cao nhất,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-cost_relative B-round_trip I-round_trip O,atis_flight
2374,i'd like to make a round trip from la to newark by way of charlotte,tôi muốn thực hiện một chuyến đi khứ hồi từ la đến newark bằng đường charlotte,O O O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name,atis_flight
2375,show me the flights from westchester county to cincinnati,chỉ cho tôi các chuyến bay từ hạt westchester đến cincinnati,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
2376,show me the cheapest flight on june fourteenth arriving in baltimore starting from dallas,chỉ cho tôi chuyến bay rẻ nhất vào ngày 14 tháng 6 đến Baltimore bắt đầu từ dallas,O O O O B-cost_relative O O B-depart_date.month_name B-depart_date.day_number O O B-toloc.city_name O O B-fromloc.city_name,atis_flight
2377,what is the last flight from washington to boston,chuyến bay cuối cùng từ washington đến boston là gì,O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2378,show me all flights from atlanta to san francisco which leave the day after tomorrow after 5 o'clock pm,chỉ cho tôi tất cả các chuyến bay từ atlanta đến san francisco khởi hành ngày mốt sau 5 giờ chiều,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.today_relative I-depart_date.today_relative I-depart_date.today_relative I-depart_date.today_relative B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time,atis_flight
2379,find the earliest breakfast flight from boston to oakland,tìm chuyến bay ăn sáng sớm nhất từ ​​boston đến Oakland,O O O B-flight_mod B-meal_description O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2380,show me all flights between boston and washington,cho tôi xem tất cả các chuyến bay giữa boston và washington,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2381,what flights from san jose to dallas on friday afternoon,chuyến bay nào từ san jose đến dallas vào chiều thứ sáu,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
2382,how much will it cost taking coach from orlando to indianapolis on december twenty ninth flying us air 311,"Sẽ mất bao nhiêu tiền để đưa xe khách từ orlando đến indianapolis vào ngày 29 tháng mười hai, bay chúng tôi bằng máy bay 311",O O O O O O O B-class_type O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-airline_name I-airline_name B-flight_number,atis_airfare
2383,what flights are available on wednesday from atlanta to washington dc,Những chuyến bay nào có sẵn vào thứ tư từ atlanta đến washington dc,O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code,atis_flight
2384,on tuesday the twenty third flights from philadelphia to san francisco on american airlines,"vào thứ ba, các chuyến bay thứ hai mươi ba từ philad Philadelphia đến san francisco của các hãng hàng không Mỹ",O O B-depart_date.day_name O B-depart_date.day_number I-depart_date.day_number O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name,atis_flight
2385,find travel arrangements for a round trip flight from dallas to pittsburgh after 8 pm,sắp xếp việc đi lại cho chuyến bay khứ hồi từ dallas đến pittsburgh sau 8 giờ tối,O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
2386,what kind of aircraft is used on the first class american airlines flight from philadelphia to san francisco stopping in dallas,loại máy bay nào được sử dụng trên chuyến bay của hãng hàng không Mỹ hạng nhất từ ​​philad Philadelphia đến san francisco dừng ở dallas,O O O O O O O O O B-class_type I-class_type B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-stoploc.city_name,atis_aircraft
2387,fly from dallas to baltimore,bay từ dallas đến Baltimore,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2388,on august thirtieth i would like a flight from denver to san francisco in the early am,"vào ngày 30 tháng 8, tôi muốn một chuyến bay từ Đan Mạch đến san francisco vào sáng sớm",O O B-depart_date.month_name B-depart_date.day_number O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_mod B-depart_time.period_of_day,atis_flight
2389,what are the flights from milwaukee to tampa,các chuyến bay từ Milwaukee đến Tampa là gì,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2390,i'll need a rental car at the atlanta airport can you show me what's available,"Tôi sẽ cần một chiếc xe hơi cho thuê ở sân bay atlanta, bạn có thể cho tôi xem những thứ còn trống không",O O O O B-transport_type I-transport_type O O B-airport_name I-airport_name O O O O O O,atis_ground_service
2391,list daily flights from oakland to boston using united airlines,liệt kê các chuyến bay hàng ngày từ Oakland đến Boston bằng các hãng hàng không thống nhất,O O B-flight_days O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name,atis_flight
2392,what is hp,hp là gì,O O O B-airline_code,atis_abbreviation
2393,could you please find me the earliest flight from boston to oakland,bạn có thể vui lòng tìm cho tôi chuyến bay sớm nhất từ ​​boston đến Oakland được không,O O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name,atis_flight
2394,show me the flights from san francisco to newark that leave after 11 pm,chỉ cho tôi các chuyến bay từ san francisco đến newark khởi hành sau 11 giờ đêm,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
2395,i need a flight delta airlines kansas city to salt lake,tôi cần một chuyến bay đồng bằng hãng hàng không kansas city đến hồ muối,O O O O O B-airline_name I-airline_name B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2396,what flights depart from charlotte to newark that leave in the afternoon or leave in the evening,những chuyến bay nào khởi hành từ charlotte đến newark khởi hành vào buổi chiều hoặc khởi hành vào buổi tối,O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-depart_time.period_of_day B-or O O O B-depart_time.period_of_day,atis_flight
2397,i'd like to fly from boston to san francisco,tôi muốn bay từ boston đến san francisco,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2398,what flights from boston arrive in dallas fort worth before 5 pm,những chuyến bay nào từ boston đến pháo đài dallas trước 5 giờ chiều,O O O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
2399,list all flights leaving denver arriving in seattle on saturday that depart after 1230 pm,liệt kê tất cả các chuyến bay rời denver đến Seattle vào thứ bảy khởi hành sau 12h30 chiều,O O O O O B-fromloc.city_name O O B-toloc.city_name O B-arrive_date.day_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
2400,all flights from miami to new york,tất cả các chuyến bay từ miami đến new york,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
2401,tell me distance from orlando airport to the city,cho tôi biết khoảng cách từ sân bay orlando đến thành phố,O O O O O B-fromloc.airport_name I-fromloc.airport_name O O O,atis_distance
