,En,VN,IOB,Intent
1244,is there a flight between oakland and boston with a stopover in dallas fort worth on twa,có chuyến bay nào giữa Oakland và boston với điểm dừng ở pháo đài dallas đáng giá trên twa không,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name O B-airline_code,atis_flight
1245,i need a flight from new york to toronto thursday may six arriving by noon,"tôi cần một chuyến bay từ new york đến to Toronto thứ sáu, ngày sáu tháng Năm đến nơi vào buổi trưa",O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number O B-arrive_time.time_relative B-arrive_time.time,atis_flight
1246,what is the total schedule for delta's flights to all airports,tổng lịch trình cho các chuyến bay của delta đến tất cả các sân bay là bao nhiêu,O O O O O B-flight_time O B-airline_name O O O O,atis_flight_time
1247,show me all flights from boston to denver which arrive in denver wednesday before noon,chỉ cho tôi tất cả các chuyến bay từ boston đến denver sẽ đến vào thứ tư trước buổi trưa,O O O O O O B-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name B-arrive_date.day_name B-arrive_time.time_relative B-arrive_time.time,atis_flight
1248,friday's flights between newark and tampa,các chuyến bay vào thứ sáu giữa newark và tampa,O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1249,what is the ground transportation available in fort worth,phương tiện giao thông mặt đất có sẵn trong pháo đài có giá trị gì,O O O O O O O O B-city_name I-city_name,atis_ground_service
1250,i would like information information on flights from san francisco to denver on thursday morning,tôi muốn biết thông tin về các chuyến bay từ san francisco đến Denver vào sáng thứ năm,O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
1251,please list all flights that leave denver before noon on northwest airlines,vui lòng liệt kê tất cả các chuyến bay rời denver trước buổi trưa của các hãng hàng không phía tây bắc,O O O O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time O B-airline_name I-airline_name,atis_flight
1252,does united airlines fly from denver to baltimore,các hãng hàng không thống nhất có bay từ Denver đến Baltimore không,O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1253,what is the cost of round trip ticket first class between oakland and atlanta,chi phí vé khứ hồi hạng nhất giữa Oakland và Atlanta là bao nhiêu,O O O O O O B-round_trip I-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1254,show me the list of flights from philadelphia to denver that leave in the afternoon,cho tôi xem danh sách các chuyến bay từ philad Philadelphia đến Denver khởi hành vào buổi chiều,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-depart_time.period_of_day,atis_flight
1255,i want to see the cheapest flights from denver to atlanta,tôi muốn xem các chuyến bay rẻ nhất từ ​​Denver đến Atlanta,O O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1256,list the flights from salt lake city to st. petersburg,liệt kê các chuyến bay từ thành phố hồ muối đến st. petersburg,O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1257,what northwest flights stop in denver,Những chuyến bay nào về phía tây bắc dừng ở Denver,O O B-airline_name O O O B-stoploc.city_name,atis_flight
1258,atlanta to pittsburgh,atlanta đến pittsburgh,O B-fromloc.city_name O B-toloc.city_name,atis_flight
1259,what is the price of a first class ticket from milwaukee to san francisco round trip,giá vé hạng nhất từ ​​Milwaukee đến san francisco khứ hồi là bao nhiêu,O O O O O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-round_trip I-round_trip,atis_airfare
1260,can you find out about the ground transportation available in atlanta,bạn có thể tìm hiểu về phương tiện giao thông mặt đất có sẵn ở atlanta không,O O O O O O O O O O O B-city_name,atis_ground_service
1261,list flights leaving dallas on saturday and arriving in san francisco before 4 pm,liệt kê các chuyến bay rời dallas vào thứ bảy và đến san francisco trước 4 giờ chiều,O O O O B-fromloc.city_name O B-depart_date.day_name O O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
1262,can you list all flights from washington to toronto,bạn có thể liệt kê tất cả các chuyến bay từ washington đến Toronto không,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1263,are there any flights available from baltimore to dallas monday afternoon,có chuyến bay nào từ Baltimore đến dallas chiều thứ hai không,O O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day,atis_flight
1264,give me all the flights from new york to miami round trip,cho tôi tất cả các chuyến bay từ New York đến miami khứ hồi,O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip,atis_flight
1265,please show me ground transportation in denver,vui lòng chỉ cho tôi phương tiện giao thông mặt đất ở Denver,O O O O O O O B-city_name,atis_ground_service
1266,how do you get from the airport to downtown dallas please,làm thế nào để bạn đi từ sân bay đến trung tâm thành phố dallas,O O O O O O O O O O B-toloc.city_name O,atis_flight
1267,what time does the tuesday morning 755 flight leaving washington arrive in san francisco,Mấy giờ chuyến bay sáng thứ ba 755 rời Washington đến san francisco,O O B-flight_time O O B-depart_date.day_name B-depart_time.period_of_day B-depart_time.time O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name,atis_flight_time
1268,hi i need to get a flight from memphis to salt lake city departing before 10 am,xin chào tôi cần đáp chuyến bay từ memphis đến thành phố hồ muối khởi hành trước 10 giờ sáng,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
1269,from phoenix to denver on a monday,từ Phoenix đến Denver vào một ngày thứ hai,O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name,atis_flight
1270,show me cheap flights from baltimore to dallas,chỉ cho tôi các chuyến bay giá rẻ từ Baltimore đến dallas,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1271,how many flights go from dallas to baltimore on july nineteenth,có bao nhiêu chuyến bay đi từ dallas đến Baltimore vào ngày 19 tháng 7,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number,atis_quantity
1272,what ground transportation is available into washington,phương tiện giao thông mặt đất nào có sẵn vào washington,O O O O O O O B-city_name,atis_ground_service
1273,from sfo to denver,từ sfo đến denver,O O B-fromloc.airport_code O B-toloc.city_name,atis_flight
1274,what flights from salt lake city to new york city arrive next saturday before 6 pm,chuyến bay nào từ thành phố hồ muối đến thành phố new york đến vào thứ bảy tới trước 6 giờ chiều,O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-arrive_date.date_relative B-arrive_date.day_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
1275,show all wednesday morning flights from denver to boston,hiển thị tất cả các chuyến bay buổi sáng thứ tư từ denver đến boston,O O O B-depart_date.day_name B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1276,show me the flights from oakland to denver,chỉ cho tôi các chuyến bay từ Oakland đến Denver,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1277,show me all the night fares between philadelphia and san francisco,cho tôi xem tất cả giá vé ban đêm giữa philad Philadelphia và san francisco,O O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
1278,what flights from chicago to kansas city in the morning,chuyến bay nào từ Chicago đến thành phố kansas vào buổi sáng,O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day,atis_flight
1279,list the nonstop flights from miami to washington dc,liệt kê các chuyến bay thẳng từ miami đến washington dc,O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code,atis_flight
1280,show me the ground transportation in denver,chỉ cho tôi phương tiện giao thông mặt đất ở Denver,O O O O O O O B-city_name,atis_ground_service
1281,what are flights from boston to st. petersburg,các chuyến bay từ boston đến st là gì. petersburg,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1282,could you please tell me the cheapest flight from boston to san francisco,bạn có thể vui lòng cho tôi biết chuyến bay rẻ nhất từ ​​boston đến san francisco được không,O O O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
1283,please find the earliest possible flight from boston to denver,vui lòng tìm chuyến bay sớm nhất có thể từ boston đến denver,O O O O B-flight_mod O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1284,what flights from washington to toronto,những chuyến bay nào từ Washington đến Toronto,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1285,what airline is the flight originating in atlanta on november seventh at noon and arriving in san francisco at 210 pm,chuyến bay xuất phát ở atlanta vào trưa ngày 7 tháng 11 và đến san francisco lúc 210 giờ tối là hãng hàng không nào?,O O O O O O O O B-fromloc.city_name O B-depart_date.month_name B-depart_date.day_number O B-depart_time.time O O O B-toloc.city_name I-toloc.city_name O B-arrive_time.time I-arrive_time.time,atis_airline
1286,show flights from san francisco to denver on wednesday and thursday,hiển thị các chuyến bay từ san francisco đến Denver vào thứ tư và thứ năm,O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_name,atis_flight
1287,what are the cost of morning flights from atlanta to baltimore,chi phí của các chuyến bay buổi sáng từ Atlanta đến Baltimore là bao nhiêu,O O O O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1288,flight information from oakland to denver,thông tin chuyến bay từ Oakland đến Denver,O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
1289,what is the price of flights from indianapolis to memphis,giá của các chuyến bay từ indianapolis đến memphis là bao nhiêu,O O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
1290,i want to fly dallas to san francisco on monday july eighth,"tôi muốn bay dallas đến san francisco vào thứ hai, ngày tám tháng bảy",O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number,atis_flight
