,En,VN,IOB,Intent
3486,which nonstop flight from atlanta to oakland leaves in the afternoon and arrives at 5 pm,chuyến bay thẳng nào từ atlanta đến Oakland khởi hành vào buổi chiều và đến lúc 5 giờ chiều,O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_time.period_of_day O O O B-arrive_time.time I-arrive_time.time,atis_flight
3487,please list the flight times from pittsburgh to newark,vui lòng liệt kê thời gian bay từ pittsburgh đến newark,O O O O B-flight_time I-flight_time O B-fromloc.city_name O B-toloc.city_name,atis_flight_time
3488,does any airline have an early afternoon flight from boston to denver,có hãng hàng không nào có chuyến bay đầu giờ chiều từ boston đến denver không,O O O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_airline
3489,what is the least expensive one way ticket from atlanta to denver leaving on october twelfth,vé một chiều rẻ nhất từ ​​atlanta đến denver khởi hành vào ngày 12 tháng 10 là bao nhiêu,O O O O B-cost_relative I-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.month_name B-depart_date.day_number,atis_airfare
3490,give me morning flights from atlanta to baltimore,cho tôi chuyến bay buổi sáng từ atlanta đến baltimore,O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3491,what are the cities that american airlines serves,các thành phố mà hãng hàng không Mỹ phục vụ là gì,O O O O O O B-airline_name I-airline_name O,atis_city
3492,rental cars in boston,xe cho thuê ở boston,O B-transport_type I-transport_type O B-city_name,atis_ground_service
3493,what's the cheapest one way ticket from baltimore to atlanta,vé một chiều rẻ nhất từ ​​Baltimore đến Atlanta là gì,O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
3494,show me round trip fares from new york to miami,cho tôi xem giá vé khứ hồi từ New York đến miami,O O O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_airfare
3495,all delta flights to everywhere if you can,tất cả các chuyến bay delta đến mọi nơi nếu bạn có thể,O O B-airline_name O O O O O O,atis_flight
3496,i would like to leave around 7 o'clock in the morning,tôi muốn đi vào khoảng 7 giờ sáng,O O O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O O B-depart_time.period_of_day,atis_flight
3497,list flights from atlanta to boston on wednesday afternoon,liệt kê các chuyến bay từ atlanta đến boston vào chiều thứ tư,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
3498,i need information on flight from atlanta to denver,tôi cần thông tin về chuyến bay từ Atlanta đến Denver,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3499,i need a flight this sunday from miami to las vegas and i would prefer a morning flight,tôi cần một chuyến bay vào chủ nhật này từ miami đến las vegas và tôi thích một chuyến bay vào buổi sáng,O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-depart_time.period_of_day O,atis_flight
3500,show me nonstop flights from miami to new york with coach class fares,chỉ cho tôi các chuyến bay thẳng từ miami đến new york với giá vé hạng xe khách,O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-class_type I-class_type O,atis_flight
3501,tell me about flights from charlotte to atlanta next tuesday,cho tôi biết về các chuyến bay từ charlotte đến atlanta vào thứ ba tới,O O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name,atis_flight
3502,list all flights from baltimore to philadelphia,liệt kê tất cả các chuyến bay từ Baltimore đến Philadelphia,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3503,what ground transportation is available in san francisco,phương tiện giao thông mặt đất nào có sẵn ở san francisco,O O O O O O O B-city_name I-city_name,atis_ground_service
3504,please list the flights from new york to miami on a tuesday,vui lòng liệt kê các chuyến bay từ New York đến miami vào một ngày thứ ba,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name,atis_flight
3505,show me the airlines with first class flights,chỉ cho tôi các hãng hàng không có chuyến bay hạng nhất,O O O O O O B-class_type I-class_type O,atis_airline
3506,show me round trip first class tickets from new york to miami,cho tôi xem vé khứ hồi hạng nhất từ ​​New York đến miami,O O O B-round_trip I-round_trip B-class_type I-class_type O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_airfare
3507,may i fly from san francisco to baltimore,tôi có thể bay từ san francisco đến Baltimore được không,O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3508,i need a flight from denver to philadelphia on saturday,tôi cần một chuyến bay từ denver đến philad Philadelphia vào thứ bảy,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
3509,what are all the available meals,tất cả các bữa ăn có sẵn là gì,O O O O O O B-meal,atis_meal
3510,show me flights from boston to san francisco arriving before 1 pm,chỉ cho tôi các chuyến bay từ boston đến san francisco đến trước 1 giờ chiều,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time,atis_flight
3511,what is restriction ap80,Hạn chế ap80 là gì,O O O O B-restriction_code,atis_restriction
3512,i'd like to go from boston to san francisco stopping in pittsburgh,tôi muốn đi từ boston đến san francisco dừng lại ở pittsburgh,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-stoploc.city_name,atis_flight
3513,what flights are there from dallas to houston,có những chuyến bay nào từ dallas đến houston,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3514,what is the round trip first class fare on united from boston to san francisco,giá vé khứ hồi hạng nhất trên United từ boston đến san francisco là bao nhiêu,O O O O B-round_trip I-round_trip B-class_type I-class_type O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
3515,what are the rental car rates in dallas,giá thuê xe ở dallas là bao nhiêu,O O O O B-transport_type I-transport_type O O B-city_name,atis_ground_fare
3516,i'd like to find the earliest flight possible from san francisco to atlanta,tôi muốn tìm chuyến bay sớm nhất có thể từ san francisco đến atlanta,O O O O O O B-flight_mod O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight
3517,could you tell me what flights you have that run daily from boston to san francisco please,bạn có thể cho tôi biết bạn có những chuyến bay nào chạy hàng ngày từ boston đến san francisco được không,O O O O O O O O O O O B-flight_days O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O,atis_flight
3518,which airline has the most business class flights,hãng hàng không nào có nhiều chuyến bay hạng thương gia nhất,O O O O O B-mod B-class_type I-class_type O,atis_airline
3519,what flights are there from dallas to pittsburgh on monday morning,có những chuyến bay nào từ dallas đến pittsburgh vào sáng thứ hai,O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
3520,flight from dallas to milwaukee,chuyến bay từ dallas đến milwaukee,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3521,okay what flights are there us air from orlando to cleveland leaving in the afternoon,"được rồi, chúng tôi có chuyến bay nào từ orlando đến clevel và khởi hành vào buổi chiều",O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O O O B-depart_time.period_of_day,atis_flight
3522,show me all flights with fares from pittsburgh to san francisco,chỉ cho tôi tất cả các chuyến bay có giá vé từ pittsburgh đến san francisco,O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3523,united airlines stopping in denver,các hãng hàng không thống nhất dừng ở Denver,O B-airline_name I-airline_name O O B-stoploc.city_name,atis_flight
3524,is there a flight tomorrow morning from columbus to nashville,có chuyến bay nào sáng mai từ columbus đến nashville không,O O O O O B-depart_date.today_relative B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name,atis_flight
3525,show me all united airlines first class flights,cho tôi xem tất cả các chuyến bay hạng nhất của các hãng hàng không thống nhất,O O O O B-airline_name I-airline_name B-class_type I-class_type O,atis_flight
3526,lowest fare from san francisco to orlando,giá vé thấp nhất từ ​​san francisco đến orlando,O B-cost_relative O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_airfare
3527,which airlines have daily flights from boston to dallas,hãng hàng không nào có chuyến bay hàng ngày từ boston đến dallas,O O O O B-flight_days O O B-fromloc.city_name O B-toloc.city_name,atis_airline
3528,show me flights arriving in baltimore from pittsburgh between 4 and 5 pm,chỉ cho tôi các chuyến bay đến Baltimore từ pittsburgh từ 4 đến 5 giờ chiều,O O O O O O B-toloc.city_name O B-fromloc.city_name O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time,atis_flight
3529,does american airlines fly from philadelphia to dallas,Các hãng hàng không của Mỹ có bay từ philad Philadelphia đến dallas không,O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3530,please show me all round trip flights from burbank to tacoma,vui lòng chỉ cho tôi tất cả các chuyến bay khứ hồi từ burbank đến tacoma,O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3531,i need a flight from san francisco to boston that leaves after 10 pm,tôi cần một chuyến bay từ san francisco đến boston khởi hành sau 10 giờ tối,O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
3532,list all flights from chicago to seattle on continental which depart on saturday and serve meals,liệt kê tất cả các chuyến bay từ Chicago đến Seattle trên lục địa khởi hành vào thứ bảy và phục vụ bữa ăn,O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name O O O B-depart_date.day_name O O B-meal,atis_flight
3533,show me the flight schedule from pittsburgh to san francisco,cho tôi xem lịch trình chuyến bay từ pittsburgh đến san francisco,O O O O B-flight_time I-flight_time O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight_time
3534,show me flights to dallas from san francisco and atlanta and pittsburgh,chỉ cho tôi các chuyến bay đến dallas từ san francisco và atlanta và pittsburgh,O O O O O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name O B-fromloc.city_name O B-fromloc.city_name,atis_flight
3535,find travel arrangements for a round trip flight from boston to pittsburgh,sắp xếp việc đi lại cho một chuyến bay khứ hồi từ boston đến pittsburgh,O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
3536,what is the latest flight i can take from washington to san francisco,chuyến bay muộn nhất tôi có thể đi từ washington đến san francisco là gì,O O O O B-flight_mod O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
3537,show me times for flights from san francisco to atlanta,cho tôi xem thời gian của các chuyến bay từ san francisco đến atlanta,O O O B-flight_time O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name,atis_flight_time
