,En,VN,IOB,Intent
123,what are the least expensive flights from denver to atlanta,chuyến bay nào rẻ nhất từ ​​Denver đến Atlanta,O O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_flight
124,what kind of ground transportation is there once i get to dallas,có loại phương tiện giao thông mặt đất nào khi tôi đến dallas,O O O O O O O O O O O O B-city_name,atis_ground_service
125,show me the flights that go from atlanta to washington on thursday mornings,chỉ cho tôi các chuyến bay đi từ atlanta đến washington vào các buổi sáng thứ năm,O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day,atis_flight
126,find a flight on delta from philadelphia to san francisco,tìm một chuyến bay trên delta từ philadelphia đến san francisco,O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
127,do you have any flights from boston to dallas fort worth that stop over in philadelphia,bạn có chuyến bay nào từ boston đến dallas fort có giá trị mà dừng lại ở philad Philadelphia không,O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name,atis_flight
128,what is ff,ff là gì,O O O B-airline_code,atis_abbreviation
129,show all nonstop flights from boston to san francisco,hiển thị tất cả các chuyến bay thẳng từ boston đến san francisco,O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
130,what kind of ground transportation is available in denver,loại phương tiện giao thông mặt đất nào có sẵn ở Denver,O O O O O O O O O B-city_name,atis_ground_service
131,i would like to travel from indianapolis to houston,tôi muốn đi từ indianapolis đến houston,O O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
132,find travel arrangements for a round trip flight from boston to pittsburgh,sắp xếp việc đi lại cho một chuyến bay khứ hồi từ boston đến pittsburgh,O O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name,atis_flight
133,please list the tuesday flights from atlanta to st. louis,vui lòng liệt kê các chuyến bay trong ngày thứ ba từ atlanta đến st. louis,O O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
134,show me all flights from atlanta to san francisco,chỉ cho tôi tất cả các chuyến bay từ atlanta đến san francisco,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
135,what is the cheapest fare i can get from dallas to denver,giá vé rẻ nhất mà tôi có thể nhận được từ dallas đến denver là bao nhiêu,O O O O B-cost_relative O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
136,what is the latest flight from salt lake city to st. petersburg,chuyến bay muộn nhất từ ​​thành phố hồ muối đến st. petersburg,O O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_flight
137,chicago to san francisco on continental,chi Chicago đến san francisco trên lục địa,O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name,atis_flight
138,could you show me all the flights from oakland to salt lake city,bạn có thể chỉ cho tôi tất cả các chuyến bay từ Oakland đến thành phố hồ muối được không,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name,atis_flight
139,what cities are served by canadian airlines international,những thành phố nào được phục vụ bởi các hãng hàng không quốc tế của Canada,O O O O O O B-airline_name I-airline_name I-airline_name,atis_city
140,san francisco to philadelphia please,san francisco đến philadelphia làm ơn,O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O,atis_flight
141,flights from nashville to seattle,các chuyến bay từ nashville đến Seattle,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
142,what flights are available friday afternoon from philadelphia to oakland california,có những chuyến bay nào vào buổi chiều thứ sáu từ philad Philadelphia đến Oakland california,O O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name,atis_flight
143,tell me about flights from toronto to salt lake city leaving toronto between 530 and 7 pm,cho tôi biết về các chuyến bay từ Toronto đến thành phố hồ muối rời khỏi Toronto trong khoảng thời gian từ 530 đến 7 giờ tối,O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-fromloc.city_name O B-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time,atis_flight
144,what kinds of ground transportation is available in dallas fort worth,những loại phương tiện giao thông mặt đất nào có sẵn ở pháo đài dallas,O O O O O O O O O B-city_name I-city_name I-city_name,atis_ground_service
145,requesting flight information from boston to denver on wednesday,yêu cầu thông tin chuyến bay từ boston đến Denver vào thứ tư,O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
146,can you list all flights departing from toronto and landing in san diego with a stopover in denver,bạn có thể liệt kê tất cả các chuyến bay khởi hành từ Toronto và hạ cánh ở San diego với một điểm dừng ở Denver,O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name,atis_flight
147,all flights from denver to pittsburgh leaving after 6 pm and before 7 pm,tất cả các chuyến bay từ denver đến pittsburgh khởi hành sau 6 giờ chiều và trước 7 giờ tối,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_time.time_relative B-depart_time.time I-depart_time.time,atis_flight
148,list flights from phoenix to detroit on wednesday,liệt kê các chuyến bay từ Phoenix đến Detroit vào thứ tư,O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name,atis_flight
149,what is the distance between pittsburgh airport and downtown pittsburgh,khoảng cách giữa sân bay pittsburgh và trung tâm thành phố pittsburgh là bao nhiêu,O O O O O O B-fromloc.airport_name I-fromloc.airport_name O O B-toloc.city_name,atis_distance
150,show me the flights from love field to any other airport,chỉ cho tôi các chuyến bay từ cánh đồng tình yêu đến bất kỳ sân bay nào khác,O O O O O O B-fromloc.airport_name I-fromloc.airport_name O O O O,atis_flight
151,find a flight from charlotte to las vegas that stop in st. louis that serve dinner and i want to find the airline for this flight,tìm một chuyến bay từ charlotte đến las vegas dừng lại ở st. louis phục vụ bữa tối và tôi muốn tìm hãng hàng không cho chuyến bay này,O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name I-stoploc.city_name O O B-meal_description O O O O O O O O O O,atis_flight
152,list all flights from washington dc to tampa florida,liệt kê tất cả các chuyến bay từ washington dc đến tampa florida,O O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name B-toloc.state_name,atis_flight
153,can you tell me the cheapest one way fare from boston to san francisco,bạn có thể cho tôi biết giá vé một chiều rẻ nhất từ ​​boston đến san francisco không,O O O O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name,atis_airfare
154,what airlines are there,có những hãng hàng không nào,O O O O O,atis_airline
155,i would like a flight between denver and san francisco leaving from denver in the afternoon and arriving at 5 pm it must be a nonstop flight,"tôi muốn một chuyến bay giữa denver và san francisco khởi hành từ denver vào buổi chiều và đến lúc 5 giờ chiều, nó phải là chuyến bay thẳng",O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name O O B-depart_time.period_of_day O O O B-arrive_time.time I-arrive_time.time O O O O B-flight_stop O,atis_flight
156,is there an airline that advertises having more flights than any other airline,có hãng hàng không nào quảng cáo có nhiều chuyến bay hơn bất kỳ hãng hàng không nào khác không,O O O O O O O O B-mod O O O O O,atis_airline
157,phoenix to denver,phượng hoàng đến denver,O B-fromloc.city_name O B-toloc.city_name,atis_flight
158,what is the lowest fare from denver to atlanta,giá vé thấp nhất từ ​​Denver đến Atlanta là bao nhiêu,O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name,atis_airfare
159,all flights from boston to washington dc on november eleventh,tất cả các chuyến bay từ boston đến washington dc vào ngày 11 tháng 11,O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.month_name B-depart_date.day_number,atis_flight
160,flight from nashville to cleveland,chuyến bay từ nashville đến cleveland,O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
161,i would like to see the flights from baltimore to philadelphia please,tôi muốn xem các chuyến bay từ baltimore đến philadelphia làm ơn,O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O,atis_flight
162,i want a flight on twa from boston to denver,tôi muốn một chuyến bay trên twa từ boston đến denver,O O O O O O B-airline_code O B-fromloc.city_name O B-toloc.city_name,atis_flight
163,can you list flights from boston to washington with the lowest one way fares that leave on saturday,bạn có thể liệt kê các chuyến bay từ boston đến washington với giá vé một chiều thấp nhất khởi hành vào thứ bảy không,O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-cost_relative B-round_trip I-round_trip O O O O B-depart_date.day_name,atis_flight
164,give me flights that arrive in baltimore from atlanta denver and pittsburgh,cho tôi các chuyến bay đến Baltimore từ atlanta denver và pittsburgh,O O O O O O O B-toloc.city_name O B-fromloc.city_name B-fromloc.city_name O B-fromloc.city_name,atis_flight
165,all flights leaving washington dc to san francisco that are first class,tất cả các chuyến bay rời washington dc đến san francisco hạng nhất,O O O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name I-toloc.city_name O O B-class_type I-class_type,atis_flight
166,i need a flight from baltimore to seattle,tôi cần một chuyến bay từ Baltimore đến Seattle,O O O O O O B-fromloc.city_name O B-toloc.city_name,atis_flight
167,what are the ground transportation services in philadelphia,các dịch vụ vận chuyển mặt đất ở philad Philadelphia là gì,O O O O O O O O B-city_name,atis_ground_service
168,what does fare code qo mean,mã giá vé qo nghĩa là gì,O O O O O B-fare_basis_code O,atis_abbreviation
169,ground transportation washington,giao thông mặt đất washton,O O O B-city_name,atis_ground_service
170,show me the latest flight to love field,chỉ cho tôi chuyến bay mới nhất đến cánh đồng tình yêu,O O O O B-flight_mod O O B-toloc.airport_name I-toloc.airport_name,atis_flight
171,what airlines fly between boston and atlanta,những hãng hàng không nào bay giữa boston và atlanta,O O O O O B-fromloc.city_name O B-toloc.city_name,atis_airline
172,what is american's last flight from boston to washington dc on july twenty first,chuyến bay cuối cùng của Mỹ từ boston đến washington dc vào ngày 21 tháng 7 là gì,O O O B-airline_name B-flight_mod O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number,atis_flight
